dataset,model,n_attacks,struct_attrs,embed,n_cols,feat_attr,min_matching_syns,gt_baseline,risk_value,risk_ci_lwr,risk_ci_upr
ego-twitter,spectre,500,[],False,1,True,1,True,0.0,0.0,0.0418
ego-twitter,spectre,500,[],False,1,True,2,True,0.0,0.0,0.0771
ego-twitter,spectre,500,[],False,1,True,3,True,0.0,0.0,0.0771
ego-twitter,spectre,500,[],False,1,True,4,True,0.0,0.0,0.0771
ego-twitter,spectre,500,[],False,1,True,5,True,0.0,0.0,0.0771
ego-twitter,spectre,500,all,False,1,False,1,False,0.0,0.0,0.0094
ego-twitter,spectre,500,all,False,1,False,2,True,0.0043,0.0,0.0312
ego-twitter,spectre,500,all,False,1,False,3,True,0.0,0.0,0.0112
ego-twitter,spectre,500,all,False,1,False,4,True,0.0,0.0,0.0253
ego-twitter,spectre,500,all,False,1,False,5,True,0.0,0.0,0.0017
ego-twitter,spectre,500,all,False,2,False,1,True,0.0542,0.0098,0.0985
ego-twitter,spectre,500,all,False,2,False,2,True,0.0422,0.0004,0.0839
ego-twitter,spectre,500,all,False,2,False,3,True,0.0749,0.0285,0.1212
ego-twitter,spectre,500,all,False,2,False,4,True,0.0632,0.0149,0.1116
ego-twitter,spectre,500,all,False,2,False,5,True,0.1052,0.0541,0.1563
ego-twitter,spectre,500,all,False,3,False,1,True,0.0533,0.0068,0.0998
ego-twitter,spectre,500,all,False,3,False,2,True,0.0665,0.023,0.1099
ego-twitter,spectre,500,all,False,3,False,3,True,0.0751,0.0284,0.1219
ego-twitter,spectre,500,all,False,3,False,4,True,0.1149,0.0732,0.1567
ego-twitter,spectre,500,all,False,3,False,5,True,0.0987,0.0544,0.143
ego-twitter,spectre,500,all,False,4,False,1,True,0.0559,0.0161,0.0958
ego-twitter,spectre,500,all,False,4,False,2,True,0.1042,0.0654,0.1429
ego-twitter,spectre,500,all,False,4,False,3,True,0.11,0.0648,0.1551
ego-twitter,spectre,500,all,False,4,False,4,True,0.0756,0.0342,0.117
ego-twitter,spectre,500,all,False,4,False,5,True,0.094,0.0503,0.1378
ego-twitter,spectre,500,all,False,5,False,1,True,0.065,0.0238,0.1062
ego-twitter,spectre,500,all,False,5,False,2,True,0.0501,0.0094,0.0907
ego-twitter,spectre,500,all,False,5,False,3,True,0.0858,0.0446,0.127
ego-twitter,spectre,500,all,False,5,False,4,True,0.06,0.0203,0.0997
ego-twitter,spectre,500,all,False,5,False,5,True,0.0667,0.0262,0.1072
ego-twitter,spectre,500,all,False,6,False,1,True,0.0729,0.0324,0.1134
ego-twitter,spectre,500,all,False,6,False,2,True,0.0557,0.0162,0.0951
ego-twitter,spectre,500,all,False,6,False,3,True,0.0662,0.0265,0.1059
ego-twitter,spectre,500,all,False,6,False,4,True,0.0546,0.0133,0.096
ego-twitter,spectre,500,all,False,6,False,5,True,0.0783,0.039,0.1176
ego-twitter,spectre,500,all,False,1,True,1,True,0.0022,0.0,0.0173
ego-twitter,spectre,500,all,False,1,True,2,True,0.0,0.0,0.0237
ego-twitter,spectre,500,all,False,1,True,3,True,0.0,0.0,0.008
ego-twitter,spectre,500,all,False,1,True,4,True,0.0,0.0,0.0235
ego-twitter,spectre,500,all,False,1,True,5,True,0.0,0.0,0.0257
ego-twitter,spectre,500,all,False,2,True,1,True,0.0682,0.0275,0.1089
ego-twitter,spectre,500,all,False,2,True,2,True,0.0222,0.0,0.0672
ego-twitter,spectre,500,all,False,2,True,3,True,0.089,0.035,0.143
ego-twitter,spectre,500,all,False,2,True,4,True,0.0515,0.0044,0.0987
ego-twitter,spectre,500,all,False,2,True,5,True,0.0674,0.015,0.1199
ego-twitter,spectre,500,all,False,3,True,1,True,0.0495,0.0079,0.0911
ego-twitter,spectre,500,all,False,3,True,2,True,0.0853,0.0368,0.1337
ego-twitter,spectre,500,all,False,3,True,3,True,0.0881,0.0455,0.1306
ego-twitter,spectre,500,all,False,3,True,4,True,0.059,0.015,0.1031
ego-twitter,spectre,500,all,False,3,True,5,True,0.0844,0.0373,0.1314
ego-twitter,spectre,500,all,False,4,True,1,True,0.0779,0.0347,0.121
ego-twitter,spectre,500,all,False,4,True,2,True,0.0743,0.0298,0.1187
ego-twitter,spectre,500,all,False,4,True,3,True,0.072,0.0236,0.1203
ego-twitter,spectre,500,all,False,4,True,4,True,0.1097,0.0634,0.1561
ego-twitter,spectre,500,all,False,4,True,5,True,0.1114,0.063,0.1598
ego-twitter,spectre,500,all,False,5,True,1,True,0.0439,0.0,0.088
ego-twitter,spectre,500,all,False,5,True,2,True,0.0704,0.0251,0.1158
ego-twitter,spectre,500,all,False,5,True,3,True,0.1131,0.0653,0.1608
ego-twitter,spectre,500,all,False,5,True,4,True,0.1296,0.0825,0.1767
ego-twitter,spectre,500,all,False,5,True,5,True,0.0882,0.0386,0.1378
ego-twitter,spectre,500,all,False,6,True,1,True,0.0693,0.0218,0.1169
ego-twitter,spectre,500,all,False,6,True,2,True,0.0927,0.043,0.1425
ego-twitter,spectre,500,all,False,6,True,3,True,0.0923,0.0464,0.1383
ego-twitter,spectre,500,all,False,6,True,4,True,0.1174,0.0721,0.1627
ego-twitter,spectre,500,all,False,6,True,5,True,0.1,0.0523,0.1476
ego-twitter,spectre,500,all,False,7,True,1,True,0.057,0.0181,0.0958
ego-twitter,spectre,500,all,False,7,True,2,True,0.0721,0.0277,0.1164
ego-twitter,spectre,500,all,False,7,True,3,True,0.0701,0.0211,0.1191
ego-twitter,spectre,500,all,False,7,True,4,True,0.0866,0.0395,0.1337
ego-twitter,spectre,500,all,False,7,True,5,True,0.0692,0.022,0.1163
ego-twitter,spectre,500,['avg_neigh_deg'],False,2,True,1,True,0.0089,0.0,0.0369
ego-twitter,spectre,500,['clus_coef'],False,2,True,1,True,0.0,0.0,0.0315
ego-twitter,spectre,500,['deg_centrality'],False,2,True,1,True,0.0596,0.0,0.1216
ego-twitter,spectre,500,['square_clustering'],False,2,True,1,True,0.011,0.0,0.0374
ego-twitter,spectre,500,['eigenvec_centrality'],False,2,True,1,True,0.1042,0.0655,0.1429
ego-twitter,spectre,500,['betweenness_centrality'],False,2,True,1,True,0.0521,0.0,0.11
ego-twitter,spectre,500,['avg_neigh_deg'],False,2,True,2,True,0.0661,0.0299,0.1023
ego-twitter,spectre,500,['clus_coef'],False,2,True,2,True,0.0,0.0,0.0106
ego-twitter,spectre,500,['deg_centrality'],False,2,True,2,True,0.0438,0.0,0.1074
ego-twitter,spectre,500,['square_clustering'],False,2,True,2,True,0.0397,0.0111,0.0683
ego-twitter,spectre,500,['eigenvec_centrality'],False,2,True,2,True,0.0878,0.0494,0.1262
ego-twitter,spectre,500,['betweenness_centrality'],False,2,True,2,True,0.0684,0.0057,0.1311
ego-twitter,spectre,500,['avg_neigh_deg'],False,2,True,3,True,0.0158,0.0,0.0503
ego-twitter,spectre,500,['clus_coef'],False,2,True,3,True,0.0,0.0,0.0315
ego-twitter,spectre,500,['deg_centrality'],False,2,True,3,True,0.0762,0.0168,0.1356
ego-twitter,spectre,500,['square_clustering'],False,2,True,3,True,0.0251,0.0,0.0509
ego-twitter,spectre,500,['eigenvec_centrality'],False,2,True,3,True,0.1077,0.0699,0.1455
ego-twitter,spectre,500,['betweenness_centrality'],False,2,True,3,True,0.0487,0.0,0.1145
ego-twitter,spectre,500,['avg_neigh_deg'],False,2,True,4,True,0.0646,0.0269,0.1024
ego-twitter,spectre,500,['clus_coef'],False,2,True,4,True,0.0,0.0,0.0347
ego-twitter,spectre,500,['deg_centrality'],False,2,True,4,True,0.0899,0.0265,0.1532
ego-twitter,spectre,500,['square_clustering'],False,2,True,4,True,0.0,0.0,0.0196
ego-twitter,spectre,500,['eigenvec_centrality'],False,2,True,4,True,0.1089,0.0664,0.1515
ego-twitter,spectre,500,['betweenness_centrality'],False,2,True,4,True,0.0379,0.0,0.1096
ego-twitter,spectre,500,['avg_neigh_deg'],False,2,True,5,True,0.0393,0.0025,0.0761
ego-twitter,spectre,500,['clus_coef'],False,2,True,5,True,0.0,0.0,0.046
ego-twitter,spectre,500,['deg_centrality'],False,2,True,5,True,0.0988,0.0342,0.1634
ego-twitter,spectre,500,['square_clustering'],False,2,True,5,True,0.0277,0.0,0.0572
ego-twitter,spectre,500,['eigenvec_centrality'],False,2,True,5,True,0.1595,0.1156,0.2034
ego-twitter,spectre,500,['betweenness_centrality'],False,2,True,5,True,0.0658,0.0,0.1336
ego-facebook,spectre,500,[],False,2,True,1,True,0.0319,0.0068,0.057
ego-facebook,spectre,500,[],False,2,True,2,True,0.0293,0.0022,0.0565
ego-facebook,spectre,500,[],False,2,True,3,True,0.0295,0.0005,0.0585
ego-facebook,spectre,500,[],False,2,True,4,True,0.0314,0.0003,0.0626
ego-facebook,spectre,500,[],False,2,True,5,True,0.0279,0.0,0.0594
ego-facebook,spectre,500,[],False,3,True,1,True,0.0545,0.0261,0.0829
ego-facebook,spectre,500,[],False,3,True,2,True,0.0653,0.0348,0.0958
ego-facebook,spectre,500,[],False,3,True,3,True,0.0393,0.013,0.0657
ego-facebook,spectre,500,[],False,3,True,4,True,0.0746,0.044,0.1052
ego-facebook,spectre,500,[],False,3,True,5,True,0.0492,0.0215,0.0768
ego-facebook,spectre,500,[],False,4,True,1,True,0.0579,0.0279,0.088
ego-facebook,spectre,500,[],False,4,True,2,True,0.0628,0.0325,0.0932
ego-facebook,spectre,500,[],False,4,True,3,True,0.0655,0.034,0.0969
ego-facebook,spectre,500,[],False,4,True,4,True,0.0525,0.0238,0.0813
ego-facebook,spectre,500,[],False,4,True,5,True,0.0661,0.0357,0.0964
ego-facebook,spectre,500,[],False,5,True,1,True,0.0399,0.0107,0.069
ego-facebook,spectre,500,[],False,5,True,2,True,0.0673,0.0367,0.098
ego-facebook,spectre,500,[],False,5,True,3,True,0.0439,0.0165,0.0712
ego-facebook,spectre,500,[],False,5,True,4,True,0.1155,0.0805,0.1505
ego-facebook,spectre,500,[],False,5,True,5,True,0.0721,0.0421,0.102
ego-facebook,spectre,500,[],False,6,True,1,True,0.0855,0.053,0.1179
ego-facebook,spectre,500,[],False,6,True,2,True,0.0734,0.0426,0.1042
ego-facebook,spectre,500,[],False,6,True,3,True,0.0684,0.0385,0.0984
ego-facebook,spectre,500,[],False,6,True,4,True,0.0522,0.0228,0.0815
ego-facebook,spectre,500,[],False,6,True,5,True,0.0683,0.0368,0.0999
ego-facebook,spectre,500,[],False,7,True,1,True,0.0394,0.0124,0.0663
ego-facebook,spectre,500,[],False,7,True,2,True,0.0568,0.0293,0.0843
ego-facebook,spectre,500,[],False,7,True,3,True,0.076,0.0462,0.1059
ego-facebook,spectre,500,[],False,7,True,4,True,0.056,0.0289,0.0831
ego-facebook,spectre,500,[],False,7,True,5,True,0.0537,0.0256,0.0817
ego-facebook,spectre,500,[],False,8,True,1,True,0.0591,0.0297,0.0884
ego-facebook,spectre,500,[],False,8,True,2,True,0.0612,0.0339,0.0886
ego-facebook,spectre,500,[],False,8,True,3,True,0.0565,0.0284,0.0846
ego-facebook,spectre,500,[],False,8,True,4,True,0.0668,0.0371,0.0965
ego-facebook,spectre,500,[],False,8,True,5,True,0.0656,0.0357,0.0955
ego-facebook,spectre,500,[],False,9,True,1,True,0.0798,0.049,0.1106
ego-facebook,spectre,500,[],False,9,True,2,True,0.0474,0.0213,0.0736
ego-facebook,spectre,500,[],False,9,True,3,True,0.0666,0.0379,0.0953
ego-facebook,spectre,500,[],False,9,True,4,True,0.0627,0.0334,0.092
ego-facebook,spectre,500,[],False,9,True,5,True,0.0503,0.0235,0.0772
ego-facebook,spectre,500,[],False,10,True,1,True,0.0725,0.0421,0.1029
ego-facebook,spectre,500,[],False,10,True,2,True,0.0759,0.045,0.1068
ego-facebook,spectre,500,[],False,10,True,3,True,0.0462,0.0204,0.072
ego-facebook,spectre,500,[],False,10,True,4,True,0.0874,0.0567,0.1181
ego-facebook,spectre,500,[],False,10,True,5,True,0.0755,0.0445,0.1064
ego-facebook,spectre,500,[],False,11,True,1,True,0.0487,0.0216,0.0758
ego-facebook,spectre,500,[],False,11,True,2,True,0.0879,0.0568,0.119
ego-facebook,spectre,500,[],False,11,True,3,True,0.0552,0.028,0.0824
ego-facebook,spectre,500,[],False,11,True,4,True,0.0659,0.0366,0.0953
ego-facebook,spectre,500,[],False,11,True,5,True,0.0459,0.0183,0.0735
ego-facebook,spectre,500,[],False,12,True,1,True,0.0613,0.0334,0.0892
ego-facebook,spectre,500,[],False,12,True,2,True,0.0478,0.0223,0.0733
ego-facebook,spectre,500,[],False,12,True,3,True,0.0679,0.0389,0.0969
ego-facebook,spectre,500,[],False,12,True,4,True,0.0832,0.0534,0.113
ego-facebook,spectre,500,[],False,12,True,5,True,0.0585,0.0302,0.0869
ego-facebook,spectre,500,[],False,13,True,1,True,0.0724,0.043,0.1017
ego-facebook,spectre,500,[],False,13,True,2,True,0.067,0.0384,0.0956
ego-facebook,spectre,500,[],False,13,True,3,True,0.0637,0.0357,0.0918
ego-facebook,spectre,500,[],False,13,True,4,True,0.0719,0.0429,0.1008
ego-facebook,spectre,500,[],False,13,True,5,True,0.0687,0.0398,0.0976
ego-facebook,spectre,500,[],False,14,True,1,True,0.0701,0.042,0.0983
ego-facebook,spectre,500,[],False,14,True,2,True,0.0645,0.0366,0.0924
ego-facebook,spectre,500,[],False,14,True,3,True,0.0786,0.0481,0.1091
ego-facebook,spectre,500,[],False,14,True,4,True,0.103,0.0717,0.1343
ego-facebook,spectre,500,[],False,14,True,5,True,0.0749,0.0448,0.1049
ego-facebook,spectre,500,[],False,15,True,1,True,0.0725,0.0447,0.1002
ego-facebook,spectre,500,[],False,15,True,2,True,0.071,0.0425,0.0995
ego-facebook,spectre,500,[],False,15,True,3,True,0.0817,0.0516,0.1117
ego-facebook,spectre,500,[],False,15,True,4,True,0.0715,0.0425,0.1005
ego-facebook,spectre,500,[],False,15,True,5,True,0.0887,0.0577,0.1196
ego-facebook,spectre,500,[],False,16,True,1,True,0.0607,0.0344,0.087
ego-facebook,spectre,500,[],False,16,True,2,True,0.0669,0.0393,0.0944
ego-facebook,spectre,500,[],False,16,True,3,True,0.0679,0.0411,0.0947
ego-facebook,spectre,500,[],False,16,True,4,True,0.0693,0.0416,0.097
ego-facebook,spectre,500,[],False,16,True,5,True,0.0837,0.0535,0.1139
ego-facebook,spectre,500,[],False,17,True,1,True,0.0665,0.0388,0.0941
ego-facebook,spectre,500,[],False,17,True,2,True,0.0869,0.0582,0.1156
ego-facebook,spectre,500,[],False,17,True,3,True,0.0899,0.0602,0.1197
ego-facebook,spectre,500,[],False,17,True,4,True,0.0655,0.0389,0.0922
ego-facebook,spectre,500,[],False,17,True,5,True,0.0945,0.0639,0.1251
ego-facebook,spectre,500,[],False,18,True,1,True,0.0533,0.0294,0.0772
ego-facebook,spectre,500,[],False,18,True,2,True,0.0669,0.0393,0.0944
ego-facebook,spectre,500,[],False,18,True,3,True,0.0573,0.0293,0.0853
ego-facebook,spectre,500,[],False,18,True,4,True,0.0908,0.0607,0.121
ego-facebook,spectre,500,[],False,18,True,5,True,0.0751,0.0461,0.104
ego-facebook,spectre,500,[],False,19,True,1,True,0.0622,0.0367,0.0876
ego-facebook,spectre,500,[],False,19,True,2,True,0.0917,0.0612,0.1222
ego-facebook,spectre,500,[],False,19,True,3,True,0.098,0.0675,0.1286
ego-facebook,spectre,500,[],False,19,True,4,True,0.0776,0.048,0.1072
ego-facebook,spectre,500,[],False,19,True,5,True,0.0918,0.0609,0.1228
ego-facebook,spectre,500,[],False,20,True,1,True,0.0593,0.0346,0.0841
ego-facebook,spectre,500,[],False,20,True,2,True,0.0623,0.0357,0.0889
ego-facebook,spectre,500,[],False,20,True,3,True,0.0661,0.0384,0.0938
ego-facebook,spectre,500,[],False,20,True,4,True,0.1056,0.0747,0.1365
ego-facebook,spectre,500,[],False,20,True,5,True,0.0879,0.0583,0.1175
ego-facebook,spectre,500,[],False,21,True,1,True,0.04,0.0163,0.0638
ego-facebook,spectre,500,[],False,21,True,2,True,0.0888,0.0604,0.1172
ego-facebook,spectre,500,[],False,21,True,3,True,0.08,0.0523,0.1076
ego-facebook,spectre,500,[],False,21,True,4,True,0.0637,0.0361,0.0912
ego-facebook,spectre,500,[],False,21,True,5,True,0.1124,0.0811,0.1438
ego-facebook,spectre,500,[],False,22,True,1,True,0.0643,0.038,0.0906
ego-facebook,spectre,500,[],False,22,True,2,True,0.0931,0.0633,0.1229
ego-facebook,spectre,500,[],False,22,True,3,True,0.1109,0.0794,0.1425
ego-facebook,spectre,500,[],False,22,True,4,True,0.0899,0.0602,0.1197
ego-facebook,spectre,500,[],False,22,True,5,True,0.0969,0.0662,0.1276
ego-facebook,spectre,500,[],False,23,True,1,True,0.0734,0.0469,0.0999
ego-facebook,spectre,500,[],False,23,True,2,True,0.0897,0.0594,0.12
ego-facebook,spectre,500,[],False,23,True,3,True,0.0725,0.0447,0.1002
ego-facebook,spectre,500,[],False,23,True,4,True,0.0892,0.0593,0.1191
ego-facebook,spectre,500,[],False,23,True,5,True,0.1058,0.0744,0.1371
ego-facebook,spectre,500,[],False,24,True,1,True,0.0683,0.0416,0.0951
ego-facebook,spectre,500,[],False,24,True,2,True,0.1098,0.0781,0.1415
ego-facebook,spectre,500,[],False,24,True,3,True,0.0767,0.0475,0.1059
ego-facebook,spectre,500,[],False,24,True,4,True,0.0832,0.0534,0.113
ego-facebook,spectre,500,[],False,24,True,5,True,0.1021,0.0712,0.133
ego-facebook,spectre,500,[],False,25,True,1,True,0.0609,0.0364,0.0853
ego-facebook,spectre,500,[],False,25,True,2,True,0.105,0.0736,0.1365
ego-facebook,spectre,500,[],False,25,True,3,True,0.1069,0.0757,0.1381
ego-facebook,spectre,500,[],False,25,True,4,True,0.1257,0.0917,0.1597
ego-facebook,spectre,500,[],False,25,True,5,True,0.0963,0.065,0.1276
ego-facebook,spectre,500,[],False,26,True,1,True,0.0593,0.0346,0.0841
ego-facebook,spectre,500,[],False,26,True,2,True,0.112,0.0797,0.1444
ego-facebook,spectre,500,[],False,26,True,3,True,0.1168,0.0852,0.1485
ego-facebook,spectre,500,[],False,26,True,4,True,0.1163,0.0841,0.1485
ego-facebook,spectre,500,[],False,26,True,5,True,0.1334,0.0996,0.1673
ego-facebook,spectre,500,[],False,27,True,1,True,0.0697,0.042,0.0973
ego-facebook,spectre,500,[],False,27,True,2,True,0.1013,0.0703,0.1324
ego-facebook,spectre,500,[],False,27,True,3,True,0.1074,0.0758,0.139
ego-facebook,spectre,500,[],False,27,True,4,True,0.108,0.076,0.14
ego-facebook,spectre,500,[],False,27,True,5,True,0.113,0.0812,0.1447
ego-facebook,spectre,500,[],False,28,True,1,True,0.0556,0.0321,0.0791
ego-facebook,spectre,500,[],False,28,True,2,True,0.0814,0.0545,0.1082
ego-facebook,spectre,500,[],False,28,True,3,True,0.0787,0.0514,0.106
ego-facebook,spectre,500,[],False,28,True,4,True,0.0963,0.0675,0.1251
ego-facebook,spectre,500,[],False,28,True,5,True,0.0873,0.0586,0.1159
ego-facebook,spectre,500,all,False,8,True,1,True,0.0256,0.004,0.0473
ego-facebook,spectre,500,all,False,8,True,2,True,0.0307,0.0085,0.0528
ego-facebook,spectre,500,all,False,8,True,3,True,0.0492,0.0245,0.0738
ego-facebook,spectre,500,all,False,8,True,4,True,0.0295,0.0064,0.0525
ego-facebook,spectre,500,all,False,8,True,5,True,0.0361,0.0129,0.0592
ego-facebook,spectre,500,all,False,9,True,1,True,0.0312,0.0078,0.0546
ego-facebook,spectre,500,all,False,9,True,2,True,0.0407,0.0177,0.0636
ego-facebook,spectre,500,all,False,9,True,3,True,0.0422,0.0182,0.0662
ego-facebook,spectre,500,all,False,9,True,4,True,0.043,0.0198,0.0662
ego-facebook,spectre,500,all,False,9,True,5,True,0.0391,0.0158,0.0623
ego-facebook,spectre,500,all,False,10,True,1,True,0.0272,0.0065,0.0478
ego-facebook,spectre,500,all,False,10,True,2,True,0.0371,0.0156,0.0587
ego-facebook,spectre,500,all,False,10,True,3,True,0.0393,0.0167,0.0618
ego-facebook,spectre,500,all,False,10,True,4,True,0.0623,0.0362,0.0883
ego-facebook,spectre,500,all,False,10,True,5,True,0.0556,0.0302,0.0809
ego-facebook,spectre,500,all,False,11,True,1,True,0.0279,0.0067,0.0491
ego-facebook,spectre,500,all,False,11,True,2,True,0.0353,0.0127,0.0579
ego-facebook,spectre,500,all,False,11,True,3,True,0.0361,0.0129,0.0592
ego-facebook,spectre,500,all,False,11,True,4,True,0.0352,0.0133,0.0572
ego-facebook,spectre,500,all,False,11,True,5,True,0.0319,0.0101,0.0538
ego-facebook,spectre,500,all,False,12,True,1,True,0.0419,0.0213,0.0625
ego-facebook,spectre,500,all,False,12,True,2,True,0.0234,0.0036,0.0433
ego-facebook,spectre,500,all,False,12,True,3,True,0.0393,0.0167,0.0618
ego-facebook,spectre,500,all,False,12,True,4,True,0.0117,0.0,0.0292
ego-facebook,spectre,500,all,False,12,True,5,True,0.0308,0.0101,0.0514
ego-facebook,spectre,500,all,False,13,True,1,True,0.031,0.0112,0.0508
ego-facebook,spectre,500,all,False,13,True,2,True,0.0197,0.0007,0.0388
ego-facebook,spectre,500,all,False,13,True,3,True,0.0253,0.0066,0.044
ego-facebook,spectre,500,all,False,13,True,4,True,0.0227,0.0035,0.042
ego-facebook,spectre,500,all,False,13,True,5,True,0.0633,0.0393,0.0873
ego-facebook,spectre,500,all,False,14,True,1,True,0.0202,0.003,0.0375
ego-facebook,spectre,500,all,False,14,True,2,True,0.0331,0.0122,0.054
ego-facebook,spectre,500,all,False,14,True,3,True,0.0471,0.0247,0.0695
ego-facebook,spectre,500,all,False,14,True,4,True,0.0332,0.0139,0.0526
ego-facebook,spectre,500,all,False,14,True,5,True,0.0397,0.0186,0.0607
ego-facebook,spectre,500,all,False,15,True,1,True,0.032,0.0123,0.0516
ego-facebook,spectre,500,all,False,15,True,2,True,0.0275,0.0094,0.0457
ego-facebook,spectre,500,all,False,15,True,3,True,0.0205,0.0042,0.0368
ego-facebook,spectre,500,all,False,15,True,4,True,0.0283,0.0094,0.0471
ego-facebook,spectre,500,all,False,15,True,5,True,0.0417,0.0203,0.0631
ego-facebook,spectre,500,all,False,16,True,1,True,0.0139,0.0,0.0299
ego-facebook,spectre,500,all,False,16,True,2,True,0.0394,0.0182,0.0605
ego-facebook,spectre,500,all,False,16,True,3,True,0.03,0.01,0.0501
ego-facebook,spectre,500,all,False,16,True,4,True,0.029,0.0095,0.0485
ego-facebook,spectre,500,all,False,16,True,5,True,0.0096,0.0,0.0258
ego-facebook,spectre,500,all,False,17,True,1,True,0.0313,0.0116,0.0511
ego-facebook,spectre,500,all,False,17,True,2,True,0.0279,0.009,0.0468
ego-facebook,spectre,500,all,False,17,True,3,True,0.0363,0.016,0.0566
ego-facebook,spectre,500,all,False,17,True,4,True,0.0353,0.0149,0.0558
ego-facebook,spectre,500,all,False,17,True,5,True,0.0232,0.0058,0.0406
ego-facebook,spectre,500,all,False,18,True,1,True,0.0172,0.0002,0.0343
ego-facebook,spectre,500,all,False,18,True,2,True,0.0205,0.0034,0.0377
ego-facebook,spectre,500,all,False,18,True,3,True,0.0249,0.007,0.0428
ego-facebook,spectre,500,all,False,18,True,4,True,0.0288,0.0085,0.0491
ego-facebook,spectre,500,all,False,18,True,5,True,0.0389,0.0185,0.0594
ego-facebook,spectre,500,all,False,19,True,1,True,0.0305,0.0121,0.0488
ego-facebook,spectre,500,all,False,19,True,2,True,0.0229,0.0054,0.0404
ego-facebook,spectre,500,all,False,19,True,3,True,0.0262,0.0085,0.0438
ego-facebook,spectre,500,all,False,19,True,4,True,0.0203,0.0022,0.0384
ego-facebook,spectre,500,all,False,19,True,5,True,0.0246,0.0058,0.0435
ego-facebook,spectre,500,all,False,20,True,1,True,0.0158,0.0003,0.0314
ego-facebook,spectre,500,all,False,20,True,2,True,0.0268,0.0093,0.0443
ego-facebook,spectre,500,all,False,20,True,3,True,0.0295,0.011,0.0481
ego-facebook,spectre,500,all,False,20,True,4,True,0.0145,0.0,0.0294
ego-facebook,spectre,500,all,False,20,True,5,True,0.0242,0.0062,0.0423
ego-facebook,spectre,500,all,False,21,True,1,True,0.0138,0.0,0.0278
ego-facebook,spectre,500,all,False,21,True,2,True,0.0189,0.0022,0.0355
ego-facebook,spectre,500,all,False,21,True,3,True,0.0139,0.0,0.0299
ego-facebook,spectre,500,all,False,21,True,4,True,0.0223,0.0038,0.0408
ego-facebook,spectre,500,all,False,21,True,5,True,0.0209,0.0038,0.038
ego-facebook,spectre,500,all,False,22,True,1,True,0.0121,0.0,0.0255
ego-facebook,spectre,500,all,False,22,True,2,True,0.0119,0.0,0.0274
ego-facebook,spectre,500,all,False,22,True,3,True,0.0209,0.0038,0.038
ego-facebook,spectre,500,all,False,22,True,4,True,0.0206,0.0026,0.0387
ego-facebook,spectre,500,all,False,22,True,5,True,0.0161,0.0007,0.0316
ego-facebook,spectre,500,all,False,23,True,1,True,0.0057,0.0,0.0175
ego-facebook,spectre,500,all,False,23,True,2,True,0.0131,0.0,0.0273
ego-facebook,spectre,500,all,False,23,True,3,True,0.0136,0.0,0.0297
ego-facebook,spectre,500,all,False,23,True,4,True,0.0126,0.0,0.0289
ego-facebook,spectre,500,all,False,23,True,5,True,0.0222,0.0054,0.039
ego-facebook,spectre,500,all,False,24,True,1,True,0.0161,0.0016,0.0305
ego-facebook,spectre,500,all,False,24,True,2,True,0.0132,0.0,0.0284
ego-facebook,spectre,500,all,False,24,True,3,True,0.0051,0.0,0.0183
ego-facebook,spectre,500,all,False,24,True,4,True,0.0205,0.0034,0.0377
ego-facebook,spectre,500,all,False,24,True,5,True,0.0181,0.0022,0.0341
ego-facebook,spectre,500,all,False,25,True,1,True,0.0077,0.0,0.0201
ego-facebook,spectre,500,all,False,25,True,2,True,0.0128,0.0,0.0282
ego-facebook,spectre,500,all,False,25,True,3,True,0.0108,0.0,0.0257
ego-facebook,spectre,500,all,False,25,True,4,True,0.0071,0.0,0.0197
ego-facebook,spectre,500,all,False,25,True,5,True,0.0148,0.0,0.0296
ego-facebook,spectre,500,all,False,26,True,1,True,0.0121,0.0,0.0255
ego-facebook,spectre,500,all,False,26,True,2,True,0.0018,0.0,0.0148
ego-facebook,spectre,500,all,False,26,True,3,True,0.0088,0.0,0.022
ego-facebook,spectre,500,all,False,26,True,4,True,0.0055,0.0,0.0185
ego-facebook,spectre,500,all,False,26,True,5,True,0.0031,0.0,0.0157
ego-facebook,spectre,500,all,False,27,True,1,True,0.0034,0.0,0.0146
ego-facebook,spectre,500,all,False,27,True,2,True,0.0045,0.0,0.0179
ego-facebook,spectre,500,all,False,27,True,3,True,0.0025,0.0,0.0153
ego-facebook,spectre,500,all,False,27,True,4,True,0.0119,0.0,0.0274
ego-facebook,spectre,500,all,False,27,True,5,True,0.0151,0.0004,0.0298
ego-facebook,spectre,500,all,False,28,True,1,True,0.0001,0.0,0.0096
ego-facebook,spectre,500,all,False,28,True,2,True,0.0055,0.0,0.0185
ego-facebook,spectre,500,all,False,28,True,3,True,0.0005,0.0,0.0127
ego-facebook,spectre,500,all,False,28,True,4,True,0.0055,0.0,0.0197
ego-facebook,spectre,500,all,False,28,True,5,True,0.0045,0.0,0.019
ego-facebook,spectre,500,all,False,29,True,1,True,0.0044,0.0,0.0137
ego-facebook,spectre,500,all,False,29,True,2,True,0.0,0.0,0.0098
ego-facebook,spectre,500,all,False,29,True,3,True,0.0,0.0,0.005
ego-facebook,spectre,500,all,False,29,True,4,True,0.0,0.0,0.0111
ego-facebook,spectre,500,all,False,29,True,5,True,0.0015,0.0,0.0146
ego-facebook,spectre,500,all,False,30,True,1,True,0.0017,0.0,0.0121
